body_temperature,respiratory_rate,walking_capacity,sleeping_duration,heart_rate,ruminating,health_status
39.4,22,13064,2.9,64,6.5,healthy
40.5,22,11693,7.2,64,4,healthy
40.4,25,13251,7.2,50,6.8,healthy
40.6,16,12380,2.8,42,6.4,healthy
40.5,17,5004,3,39,4,healthy
40.5,30,5498,6.3,67,3.7,healthy
40.1,34,5326,2.9,37,6.4,unhealthy
37.8,32,13151,2.8,44,6.9,healthy
40.5,21,13257,4.1,65,4.6,healthy
40.6,16,6251,3.1,40,3.8,healthy
37.3,27,10295,5.4,82,7,healthy
40.4,26,12924,2.8,64,4.5,healthy
39.7,14,13257,7,77,6.9,healthy
38.3,37,13155,2.8,80,6.2,healthy
39.9,21,8906,6.7,46,6.5,healthy
40.4,15,13257,2.8,82,5.2,healthy
38.2,23,12092,7.2,47,6,healthy
40.3,23,5004,7.2,39,3,healthy
38.5,27,8296,6,43,3.6,healthy
40.2,25,13257,2.8,57,6.6,healthy
39.8,25,13200,3.1,46,6.7,healthy
40.2,11,12499,2.8,62,3.9,healthy
39.6,19,13171,2.8,66,5.8,healthy
40.6,25,13109,5.9,43,3.8,healthy
40.4,30,7739,2.9,39,3.3,healthy
39.9,31,13257,2.8,43,6.9,healthy
37.6,19,13257,3.2,51,6.7,healthy
40.4,26,5728,2.8,38,3.4,healthy
37.5,24,13257,2.8,54,3.9,healthy
40.2,17,5004,2.9,45,3.9,healthy
40.6,20,5004,2.8,44,4.7,healthy
40.6,22,5004,7,42,3.2,healthy
39.1,20,7305,6,61,4.3,healthy
40,27,13122,6,62,6,healthy
40.4,29,13256,2.8,69,5.3,healthy
40.5,25,6386,6.9,44,5.4,healthy
38.4,31,5036,3.2,50,6.6,unhealthy
40.2,24,8348,7.1,53,4.9,healthy
39.8,27,7823,5.6,37,5.9,healthy
40,29,13257,4.1,46,5.5,healthy
40.2,21,13257,2.8,57,3.9,healthy
40.3,26,5004,6.9,38,6.3,healthy
40.6,22,5004,7,44,5,healthy
39.2,33,13257,2.8,63,6.8,healthy
40.2,35,5004,6.8,48,3.2,unhealthy
39.9,18,13077,7.2,68,5.3,healthy
40,25,5301,6.7,50,5.8,healthy
40.4,24,13018,2.8,55,6.5,healthy
40.5,13,13257,3.1,53,4.6,unhealthy
39.7,20,11347,2.8,44,4.1,healthy
37.2,26,13255,2.8,57,6.7,healthy
40.4,27,5004,3.4,52,3.6,healthy
39.6,30,12582,2.9,50,6.3,healthy
39.8,39,12347,6.5,56,4.3,healthy
40.6,35,7475,6.4,39,3.5,unhealthy
40.4,32,11375,3,37,6.5,unhealthy
40.5,27,5377,3.6,41,3.6,healthy
40.2,22,5004,7.2,46,4.5,healthy
40.3,25,13050,2.8,59,6.3,healthy
39.8,18,13257,2.8,80,6.6,healthy
40.6,32,5004,7.2,38,4,unhealthy
37.6,32,5004,3,58,5.7,healthy
38.9,21,5474,2.8,64,5.6,healthy
39.1,24,13257,2.8,79,5.6,healthy
40.4,32,13257,2.8,42,5.5,unhealthy
40.4,14,5004,7,37,3,unhealthy
40.2,28,13041,2.8,53,4.5,healthy
38.9,20,5004,7.2,38,4,healthy
40.3,15,5004,3.3,38,3.9,healthy
36.6,29,13254,4,42,5.5,healthy
40,14,13082,3,49,3.3,unhealthy
36.5,32,13257,2.8,60,6.9,healthy
40.3,27,13257,2.8,63,5.1,healthy
40.3,25,6506,3.1,44,3.1,healthy
39.5,16,13257,2.8,75,6.7,healthy
40.5,31,5004,6.9,37,5.8,unhealthy
40.3,33,5004,5.1,44,4.8,unhealthy
39.5,31,9299,6.3,73,5.4,healthy
40.5,15,9468,6.6,66,4.3,healthy
40.4,21,9285,3.6,72,4.5,healthy
40.1,36,5004,7,37,3.2,unhealthy
40.4,37,5004,6.1,37,3.1,unhealthy
40.4,21,8282,6.5,59,4.1,healthy
39.7,33,5204,6.5,46,5.4,healthy
38.5,39,13257,2.8,72,5.4,healthy
40.1,16,13257,3.4,67,6.8,healthy
38.9,28,13075,2.8,41,5.9,healthy
35.9,23,13039,2.8,76,5.8,healthy
40,33,12848,3.2,51,6,unhealthy
40.4,26,13256,2.8,45,7,healthy
40.3,23,5461,3.2,39,4.5,healthy
40.6,34,9925,6,39,3,unhealthy
40.6,20,5147,7.2,38,5.3,healthy
40.5,19,10462,7.2,56,3.4,healthy
38.3,23,5512,2.8,46,5.7,healthy
40.5,18,6809,7,43,6.9,healthy
39.6,34,13257,3.8,64,6.9,healthy
40.6,43,5004,4,44,3.1,unhealthy
38.4,17,9655,7.2,63,3.8,healthy
40.3,22,6597,7.1,56,6.5,healthy
40.3,27,11800,6.5,51,4.3,healthy
40.2,15,5004,6.9,62,4.9,healthy
40.3,38,6450,7.2,43,6.4,unhealthy
40.4,21,6236,7.1,41,5.8,healthy
40.4,29,9163,2.8,39,5.8,healthy
40.5,35,5004,5.9,41,5.2,unhealthy
39.3,29,13257,2.8,69,6.8,healthy
39.6,20,13257,6.9,81,6.6,healthy
39.8,25,13257,2.8,72,6.2,healthy
40,19,12317,7.2,53,4.4,healthy
39.4,25,5004,2.8,55,4.1,healthy
39.1,34,10907,6.6,42,4.3,healthy
40.1,19,5058,7.2,58,4.8,healthy
40.3,17,13230,7.2,65,6.2,healthy
39.8,22,13257,3.1,54,5.6,healthy
40.5,31,12796,3,79,7,healthy
40.3,44,6332,3.5,49,4.7,unhealthy
40.5,18,12562,3,43,3.9,healthy
40.6,26,13047,2.8,51,4.7,healthy
40.6,18,5004,7.2,39,3.9,healthy
40.3,11,12758,3,38,4.6,unhealthy
40.1,26,8351,7.2,44,5.4,healthy
40,17,5004,7.2,38,6.8,healthy
39.8,23,13255,2.9,68,4.1,healthy
40.6,29,5318,6,37,5.3,healthy
40.3,21,12881,5.2,53,4.2,healthy
40.3,17,13250,3.6,39,3.8,healthy
40.6,32,5004,7.2,55,3.4,healthy
40.3,30,13189,2.8,79,5.2,healthy
38.7,14,13257,2.8,59,3.4,healthy
39.3,26,13247,3.1,51,5.5,healthy
40.2,26,5004,4.1,50,4.6,healthy
39.4,15,13256,6.3,75,5.9,healthy
40.2,21,13141,2.8,58,5.3,healthy
40.6,35,5004,7.2,47,4.9,unhealthy
40.5,38,5004,2.9,49,4.8,unhealthy
40.6,19,13167,2.8,52,4.5,healthy
38.2,17,13256,7.1,49,4.6,healthy
40.2,18,13257,7,44,5.6,healthy
39.8,26,8548,3.5,64,4.2,healthy
40.5,38,9818,3.7,46,3.5,unhealthy
38,29,13257,2.8,56,6.5,healthy
40.3,39,12774,7.2,59,6.8,healthy
39.2,44,13257,2.8,66,5.4,healthy
38.1,33,12991,2.8,61,4.7,healthy
40.5,20,5004,3.1,38,3.5,healthy
40.1,14,13257,2.8,73,6.7,healthy
40.5,27,12404,7,63,5.6,healthy
40.2,19,5004,7,65,3.3,healthy
40.5,20,7733,2.9,48,4.3,healthy
38.8,21,13257,2.8,67,6.8,healthy
39.3,19,13257,3.8,66,6.6,healthy
40.5,32,13253,6.9,47,4.3,unhealthy
40.4,19,9707,7.2,58,3.6,healthy
39.3,22,13257,2.8,58,5.3,healthy
40,24,5004,7.2,38,3.2,healthy
39.8,15,7241,6.7,45,3.8,healthy
40.6,22,13257,6.2,72,6.3,healthy
40.1,25,5004,7.2,39,3.1,healthy
38.6,27,7512,2.8,47,3.7,healthy
40.5,26,6195,2.9,41,5.8,healthy
39,33,5356,3.6,39,3.5,healthy
40.2,33,5004,6.3,50,3.9,unhealthy
39.8,34,13237,6.8,74,3.9,healthy
40.6,34,11783,2.8,62,5.5,healthy
40.3,34,5177,7,55,5.9,healthy
40.3,30,5004,3.7,63,3.4,healthy
40.4,21,13257,6.8,42,4.5,healthy
40.6,28,5004,7.2,42,3.8,healthy
37.5,39,13257,2.8,62,3.7,healthy
40.5,41,9952,5.4,54,4.9,unhealthy
39.5,30,13089,6.7,48,4.3,healthy
40.4,26,5004,7,46,5,healthy
39.8,31,6971,6.2,68,4,healthy
39.6,25,13257,2.8,73,6.9,healthy
39.9,16,13238,6,58,6.6,healthy
39.1,32,13257,2.8,55,4.7,healthy
40.1,34,6562,6.5,55,6.3,healthy
39.8,25,13257,3.5,73,6.2,healthy
37.5,25,13256,3.1,69,6.7,healthy
40.3,16,12157,4.5,69,4.9,healthy
40.5,17,13257,6.5,63,5.9,healthy
40.2,16,12953,3.6,61,5.4,healthy
40.6,26,13257,2.8,82,6.9,healthy
39.9,23,12568,2.8,59,6.2,healthy
40.3,21,5114,7.1,40,4.9,healthy
40.1,23,5004,2.9,50,5.2,healthy
40.4,20,13257,6.5,60,7,healthy
40.6,24,13257,4.4,51,5.1,healthy
40.6,18,5107,7.2,58,5,healthy
40.6,23,5004,6,39,3.8,healthy
39.1,18,13257,5.5,62,6.2,healthy
40,25,5004,7.2,42,3.5,healthy
37,31,12371,2.8,78,6.7,healthy
40.1,28,12994,6.5,47,3.7,healthy
40.5,32,5161,5.6,37,4.6,unhealthy
40.6,16,9673,7.2,43,4.2,healthy
39.7,21,7974,7.2,49,4.2,healthy
39.7,35,5004,3.2,43,6.8,unhealthy
40.5,18,12979,2.8,51,6.4,healthy
40.3,27,5173,2.8,55,6.6,healthy
40.4,32,5004,6.2,40,3.6,unhealthy
40.2,16,12160,5.9,58,6.1,healthy
38.5,29,11917,5.1,53,3.3,healthy
40.3,25,5004,2.8,38,5.7,healthy
40.6,35,10592,5.7,47,5.2,unhealthy
40.2,26,5004,6.6,39,6.3,healthy
40.4,16,13257,2.8,80,6.1,healthy
40.6,17,13257,7.2,55,6,healthy
39.5,14,13257,3,49,3.7,unhealthy
40.5,32,8549,7.1,52,6.1,unhealthy
39.1,34,5004,3.2,40,4.8,healthy
40.4,21,5004,7.2,41,4.3,healthy
39.8,34,13256,2.9,53,6.2,healthy
38.1,21,5004,7.2,40,5,healthy
39.8,24,11866,3,46,5.3,healthy
37.1,17,13257,2.8,82,7,healthy
38.6,19,13097,2.9,76,6.6,healthy
40.6,35,9451,3.2,48,6,unhealthy
37.5,32,13206,6.5,57,7,healthy
38.3,21,13257,2.8,66,5.8,healthy
39.9,16,10357,7.1,79,3.2,healthy
40.6,27,6470,4.9,50,5.8,healthy
38.3,21,13257,2.8,82,6.8,healthy
40.2,25,13257,7.1,61,6.9,healthy
40.5,22,13257,2.8,39,6.8,healthy
40.6,34,13250,2.8,75,6.6,healthy
40.5,31,5037,3.5,45,3.3,unhealthy
40.3,30,11320,2.8,68,6,healthy
40.1,33,13257,2.8,74,6,healthy
39.5,26,7588,3.4,47,6.7,healthy
40.4,42,13219,6.4,56,3.6,healthy
40.6,20,13256,4.5,59,3.6,healthy
40,22,5029,2.9,42,3.6,healthy
40.2,27,13167,3.1,56,5.9,healthy
39.2,23,8603,3.6,39,5.6,healthy
40,27,5004,6.1,53,3.6,healthy
39.5,22,13256,2.8,43,4.5,healthy
39.2,36,13257,2.8,42,6.6,healthy
40.5,27,5387,6.3,43,5.6,healthy
39.9,19,5004,7,50,5.6,healthy
40.6,16,5685,5.2,56,5.6,healthy
39.3,31,5004,6.7,44,4.1,healthy
40.3,12,13257,2.8,43,3.9,unhealthy
38.9,19,5007,7.1,52,3.4,healthy
38.8,16,12286,6.7,56,5,healthy
40.2,30,5079,6.3,38,3.1,healthy
40.6,30,13216,3.9,53,3.2,healthy
37.7,16,13257,5.5,64,6.8,healthy
39.4,33,5004,2.8,47,6.6,healthy
39.5,15,5004,7.2,53,3.1,healthy
39.8,35,5004,6.9,63,5.5,healthy
39.5,23,13256,2.8,59,6.6,healthy
40.1,26,6385,2.9,74,3.9,healthy
39,31,13250,3.8,72,7,healthy
40.5,35,5004,7.2,47,3.7,unhealthy
40.2,20,8660,7.2,43,4.4,healthy
39.5,30,13257,2.8,83,6.7,healthy
40.6,20,5004,7.2,71,3.5,healthy
40.4,18,13208,6.6,60,5,healthy
39.2,25,5004,6.8,40,3.1,healthy
40.5,22,5160,2.8,55,5.4,healthy
39.1,14,5329,2.8,45,4.9,healthy
40.1,24,6034,6,42,6.2,healthy
38.9,13,13238,2.8,75,6.1,healthy
40.6,18,5004,6.9,40,3,healthy
40.2,32,5004,7.2,40,5.2,unhealthy
40.5,28,5004,7.2,42,3.2,healthy
40.2,23,11173,3.4,39,4.8,healthy
40.1,21,13244,7,50,5.8,healthy
40.4,31,7633,7.1,38,3.1,unhealthy
40.6,14,13227,2.8,53,5.5,unhealthy
40.6,21,5004,7.2,37,4.1,healthy
38.8,39,13252,7.1,78,5.2,healthy
39.7,23,12716,2.8,43,6.1,healthy
40.2,33,8555,3,43,6.1,unhealthy
40,21,12405,3.9,49,5,healthy
40.6,31,13255,7.1,39,6.2,unhealthy
38.7,15,5723,4.1,54,6.4,healthy
40.1,31,9295,4.5,65,3.4,healthy
40.2,32,7378,6.8,38,3.6,unhealthy
39.9,34,6129,4.2,76,6,healthy
40.2,44,13230,2.8,71,6.9,healthy
40.4,26,13257,2.8,68,6.9,healthy
40,22,5004,7.2,40,6.2,healthy
39.4,16,9166,3.9,59,6,healthy
40.4,20,11119,7.1,43,3.1,healthy
40.6,21,5004,3.4,48,5.1,healthy
40.5,30,13257,2.8,49,4.5,healthy
40.5,28,11086,7.2,73,3.9,healthy
40.2,15,5050,3.5,67,3.3,healthy
40.4,34,13254,6.3,58,4.7,healthy
40.4,22,5887,3.3,48,5.6,healthy
40.3,17,5004,6.5,38,3.6,healthy
40.4,13,5004,3.2,41,3.3,unhealthy
39.8,28,5004,7.2,58,4.2,healthy
40.4,17,5157,2.9,48,5.6,healthy
40.4,34,5004,7.2,37,4.4,unhealthy
40.1,15,5004,6.4,54,3.4,healthy
40.1,21,13256,4.9,40,6.2,healthy
37.3,25,13252,6.5,52,4.3,healthy
40.3,14,12679,6.8,43,3.9,unhealthy
40.3,21,7128,6.8,45,5.9,healthy
40.5,26,7581,3.3,46,4.3,healthy
40.2,30,5004,3.6,49,5.6,healthy
40.6,21,5013,5.7,60,3.1,healthy
38.8,27,7625,3.1,40,4.5,healthy
39.5,31,13257,3.1,63,6.1,healthy
40.3,22,7803,7.2,69,5.9,healthy
39.3,15,13257,2.8,70,5.2,healthy
40.6,25,5265,7.1,54,6.6,healthy
39.9,29,13054,2.9,77,6.6,healthy
40.5,22,5004,2.9,65,5.8,healthy
40.6,23,5004,5.8,38,5.6,healthy
39.9,25,13065,7,42,3,healthy
40.4,24,11383,7.2,59,4.4,healthy
40.4,14,5407,2.9,46,4.6,unhealthy
39.3,12,6437,2.8,60,3.7,healthy
39.3,25,13257,3.5,76,4.1,healthy
40.1,31,5004,2.8,38,5.4,unhealthy
40.4,14,13255,7.1,62,4.7,healthy
40.4,16,7123,7.1,48,5.3,healthy
39.9,28,13257,2.8,81,4.7,healthy
40.5,18,13257,4.6,73,4.8,healthy
40.5,39,5004,7.1,42,4,unhealthy
40.2,26,13240,2.8,52,6.3,healthy
39.9,30,5137,7.2,38,5.1,healthy
40.3,33,13257,2.8,58,6.1,healthy
40.6,15,13106,3,44,6.1,healthy
40.6,26,5004,7.2,70,4,healthy
39,18,13257,2.8,82,6.9,healthy
40.3,14,13257,2.9,64,6.6,healthy
40.5,28,5004,6.8,39,5.1,healthy
40.5,22,5004,7.2,42,4.7,healthy
40.5,30,13257,2.8,80,5.7,healthy
40.4,17,9369,2.8,62,3.8,healthy
39.8,23,5004,2.9,53,3.3,healthy
36.7,34,13124,6.8,50,7,healthy
40.6,29,5004,3.7,45,3.8,healthy
40.5,25,5004,7.2,46,3.1,healthy
38.9,29,5004,3.4,39,5.4,healthy
38.9,34,13254,3,48,4.9,healthy
39,27,13233,2.8,51,3.7,healthy
40,21,5004,3,38,5.5,healthy
39.5,30,13257,3,56,5.2,healthy
40,18,13257,3,63,6.7,healthy
40.4,18,5004,2.8,39,5.6,healthy
40.4,32,13254,6.9,56,3.6,healthy
38.9,25,10449,4.1,68,6.8,healthy
39.9,26,5004,7.1,43,5.3,healthy
39.8,27,7829,4.1,49,5.1,healthy
38.8,13,5126,5.4,47,5.5,unhealthy
40.3,14,5004,2.8,39,4.6,unhealthy
40.6,35,5004,7.2,39,3.1,unhealthy
40.3,28,13254,4,57,5.4,healthy
37.6,22,12706,2.9,45,4.7,healthy
40.1,29,5923,2.9,41,6.2,healthy
39.4,16,9956,2.8,42,6.8,healthy
40.3,19,13230,7,77,6.8,healthy
40.6,30,5456,7.1,39,3.5,healthy
39.9,28,13257,2.8,52,5.8,healthy
39.8,27,5004,4.4,41,5,healthy
40.3,21,13256,4.3,80,5.3,healthy
39.8,25,5004,2.8,69,5.6,healthy
40.6,32,11337,7.2,75,4.6,healthy
40.6,10,5004,4.6,42,4.8,unhealthy
37.9,24,13257,4.9,75,5.8,healthy
39.2,23,13257,3.1,72,5.6,healthy
38.8,25,5849,7,65,3.8,healthy
40.6,32,5004,7.2,40,6.7,unhealthy
39.4,27,5152,7.2,55,4.4,healthy
39.5,19,13257,2.8,68,6.7,healthy
40.6,27,9139,7.2,42,5.1,healthy
40,26,13249,3,50,5.4,healthy
39.5,39,13066,6.3,69,6.6,healthy
40.6,26,12286,2.8,48,6.3,healthy
40,34,12212,2.8,39,5.4,unhealthy
40.5,17,5004,4.8,54,4.1,healthy
38.3,23,13239,3.4,52,5.6,healthy
40.6,17,5004,7.2,47,3.1,healthy
40.4,21,13135,7.2,49,6.4,healthy
39.3,16,13257,3.4,47,4.7,healthy
40.5,28,5408,4.6,49,5.9,healthy
39.7,23,9039,7.1,72,3.4,healthy
39.3,19,10891,3.1,42,3.7,healthy
39.9,10,7053,6.8,41,3.1,healthy
40.4,29,11362,2.9,51,5.3,healthy
40.6,30,6291,7,64,5.1,healthy
40,15,5004,7.2,49,3,healthy
40.1,34,9026,2.8,47,5.9,unhealthy
40.6,26,5004,7.2,46,3.3,healthy
40.5,24,5155,2.8,41,6.4,healthy
40.5,28,10012,3,40,5.5,healthy
38.8,27,12598,5.1,63,3.2,healthy
36,16,5004,5.2,52,3.1,healthy
40.2,29,5282,7.2,52,3.5,healthy
39.6,22,5004,7.2,67,6.6,healthy
39.2,32,13210,2.8,73,6.5,healthy
39.4,38,5074,6.9,51,3.9,healthy
40.6,41,8877,3.2,54,7,unhealthy
40.1,29,13257,5.6,79,5,healthy
40.5,18,5004,6,43,4.4,healthy
39.7,41,13233,5.4,75,6.8,healthy
40.6,26,9491,7.2,51,5.1,healthy
40.4,31,7090,2.8,45,6.7,unhealthy
39.7,23,6216,2.8,46,6,healthy
36.7,28,12493,2.8,53,4.9,healthy
39.7,24,5027,2.8,61,6.6,healthy
40.4,33,5004,7.1,37,3.6,unhealthy
38,19,13253,2.8,72,6.7,healthy
40.5,21,5004,6.5,37,4.3,healthy
40.6,31,13257,3.8,45,5,unhealthy
40.4,35,5004,7,68,4.2,healthy
40.6,29,5004,7.2,45,3.2,healthy
38.6,31,13254,2.8,75,5.4,healthy
40.1,27,5659,2.8,55,5.7,healthy
40.4,25,11445,3.1,52,5.8,healthy
40.5,22,5004,7.2,53,3.4,healthy
40.4,26,13254,4.5,44,4.5,healthy
37.2,24,10715,4.6,42,5,healthy
40.6,20,6474,2.8,53,6.9,healthy
39.8,17,13257,2.8,78,3.2,healthy
40.3,17,13247,4.7,58,4.7,healthy
38.8,37,5004,2.8,46,6.3,healthy
39.5,31,5004,7.2,43,4.5,healthy
40.5,25,5107,7.2,39,6.7,healthy
40.4,19,5078,6.7,41,3.9,healthy
40.6,27,5004,6.4,43,3.3,healthy
40.6,24,5004,7.2,38,6.1,healthy
40.1,19,5007,7.2,38,6.5,healthy
40.5,27,6157,7.2,38,4.5,healthy
40.6,30,13160,6.1,59,4.6,healthy
40.5,23,5629,4.3,38,3.3,healthy
38.7,29,13257,3.2,71,6.9,healthy
40.4,29,6005,3,52,6.7,healthy
40.4,26,13250,2.8,78,6.2,healthy
40.6,32,7495,3.1,64,4.6,healthy
40.6,23,12817,3.6,71,4.8,healthy
38.5,16,5004,7.2,40,3.7,healthy
39.2,23,13257,2.8,65,7,healthy
40.2,14,13257,2.9,68,6.5,healthy
40.6,37,10481,7.2,39,6.5,unhealthy
36.2,38,12641,2.8,58,5.3,healthy
40.6,18,5004,7.2,47,3.3,healthy
40.3,36,5004,7.2,42,6,unhealthy
40.4,23,13257,2.8,80,4.7,healthy
40.2,28,13257,6.2,83,3.7,healthy
40.3,17,13253,2.9,39,4,healthy
40.2,31,5004,7.2,37,5.1,unhealthy
40.5,23,5004,7.2,37,3.8,healthy
40.5,28,9776,6.4,49,5.9,healthy
40.6,43,5004,5.7,41,6,unhealthy
37.8,43,13257,5.5,74,7,healthy
38.2,30,13255,2.8,59,5.6,healthy
40.6,24,10194,7.2,51,5.9,healthy
40.6,24,5004,2.8,37,6.5,healthy
40.5,27,5004,6.2,38,3.3,healthy
38.5,16,11661,2.8,57,5.3,healthy
40.5,26,5004,7.2,74,4.3,healthy
38.2,34,13257,2.8,51,4.9,healthy
39,23,13199,2.8,64,3.1,healthy
40.3,14,13255,5.8,48,6.5,unhealthy
40.6,21,11691,4.6,39,3.3,healthy
40.5,28,13255,4.2,43,5.1,healthy
40.5,14,5004,7.2,56,5,healthy
40.1,32,10916,3.7,40,5.9,unhealthy
35.5,34,13257,2.8,68,6.8,healthy
37.8,32,11420,3.1,56,7,healthy
38.7,29,12794,2.9,39,6,healthy
40,33,5558,7.2,44,4,unhealthy
40.6,30,12437,6.2,51,4.9,healthy
39.9,18,5540,2.8,37,4.5,healthy
39.4,25,5004,2.8,50,5.5,healthy
39.8,20,5014,7.2,53,6.1,healthy
40.5,34,5004,6.7,53,5.6,unhealthy
40,38,5004,7.2,50,6.1,unhealthy
39.5,16,13257,2.8,71,6.4,healthy
40.4,19,11020,2.8,55,4.8,healthy
40.6,35,12451,7.2,45,6.6,unhealthy
40.4,19,8300,6.7,47,4.3,healthy
40.1,18,7553,5,58,6.4,healthy
40.6,21,7342,2.8,72,4.7,healthy
39.9,33,5007,2.8,52,5.7,healthy
40.5,23,5004,5.4,41,6.2,healthy
40.5,31,5577,6.7,51,4.5,unhealthy
40.2,17,12779,2.8,54,3.9,healthy
38.9,19,11476,3,66,4.8,healthy
40.1,25,13155,4.1,43,3.9,healthy
40.4,29,7225,6.8,50,5.6,healthy
38.5,32,13191,3.5,74,5.4,healthy
39.8,25,13011,5.4,58,5.8,healthy
40.1,32,13256,7.2,78,4.7,healthy
38.9,28,5004,6.6,48,6.7,healthy
36,15,8925,2.8,60,5.9,healthy
40.3,25,5004,4.4,41,3,healthy
40.2,29,9081,2.8,52,6.3,healthy
40.3,19,5004,7.2,39,3.9,healthy
40.6,19,5004,7.2,38,3.2,healthy
40.6,41,5236,2.9,52,5.2,unhealthy
40.3,18,13257,6.1,53,6.7,healthy
36,25,11959,6.5,60,3.8,healthy
38.8,22,5073,5.6,39,5.4,healthy
40.5,22,10700,6.5,50,5.7,healthy
40.3,25,12862,7.2,46,6.3,healthy
40.6,17,9498,2.9,57,3.7,healthy
40.5,20,13257,2.8,81,7,healthy
39.5,18,13257,7.1,54,6,healthy
39.8,33,5004,2.8,49,3.4,unhealthy
40.5,25,13048,3.3,63,6.4,healthy
39.3,28,11417,3.8,52,5,healthy
39.2,25,13251,2.8,69,6.3,healthy
40.2,31,5004,3.1,52,5.8,unhealthy
39.9,23,13255,5.2,54,3.4,healthy
40.5,43,5004,7.2,43,4.8,unhealthy
40.5,25,8735,6.7,66,6.1,healthy
40.3,18,7457,7.2,37,3.2,healthy
40.6,27,12934,2.8,57,3.8,healthy
39.9,27,13257,2.8,61,6.5,healthy
40.6,27,13257,3.3,45,6.6,healthy
40.4,33,5284,3.3,51,6,unhealthy
39.6,23,13257,2.8,74,5.6,healthy
40.5,25,12796,6.4,53,7,healthy
40.4,29,5004,7.2,39,3.4,healthy
40.2,31,5004,3.3,59,3.1,healthy
39.6,27,13257,2.8,71,4,healthy
40.5,22,5004,7.1,37,3.6,healthy
38.3,17,13256,2.8,52,6.9,healthy
40.4,17,5625,7.2,53,4.9,healthy
40.6,28,13254,7.1,76,6.8,healthy
40.3,21,5004,5.3,38,4.5,healthy
40.5,36,13256,5.8,49,6.4,unhealthy
40.2,26,6701,2.8,38,6.6,healthy
39.9,23,13257,5.8,46,6.9,healthy
40.2,36,7165,5.1,62,6.1,healthy
39.8,26,5845,6.6,48,6.1,healthy
36.9,33,5694,2.9,52,6.2,healthy
39.9,18,13257,3.1,80,5.3,healthy
40.6,27,5004,3.6,38,4,healthy
38.6,26,12975,6.5,65,5.1,healthy
38.5,35,13257,2.8,68,6.8,healthy
39.8,21,12660,2.8,65,6.4,healthy
40.6,27,12560,2.9,44,5.9,healthy
40.6,30,13088,5,39,4.5,healthy
39.8,23,5004,7.2,37,6.4,healthy
40,21,10429,2.8,41,5,healthy
40.3,14,5557,3.2,43,3.8,unhealthy
40.6,29,10810,2.8,44,6.4,healthy
40.4,15,5004,7.2,47,6.4,healthy
39.4,17,13257,2.8,69,6.4,healthy
39.8,25,13245,5.1,74,6.6,healthy
40.1,19,8492,4,62,7,healthy
40.4,20,13252,6.4,64,3.3,healthy
40.4,34,5196,7,48,4.5,unhealthy
39.8,20,11465,6.5,68,6.5,healthy
37,38,13256,2.8,76,5.2,healthy
39.2,24,8330,7.1,67,3.6,healthy
40.3,30,13164,2.8,79,5.3,healthy
40.1,33,5004,7.2,39,3.1,unhealthy
40.2,24,5005,6.5,37,5.9,healthy
40,18,13227,2.8,45,6.9,healthy
37.1,27,13246,3.3,80,6.9,healthy
40.4,29,5004,3,42,3.4,healthy
39.3,17,12493,6.7,73,6.8,healthy
40.2,17,13254,7.2,48,5.4,healthy
40,36,13257,7.2,77,5.6,healthy
40.4,19,5004,2.8,57,5,healthy
39.3,39,7141,5.6,63,5.7,healthy
39.9,37,5004,7.2,43,3.9,healthy
39.5,30,13257,2.8,54,6.8,healthy
40.6,30,12602,5.5,60,4.4,healthy
40.3,24,5004,7.2,38,4.3,healthy
40.3,27,13257,2.8,47,6.8,healthy
39.4,31,5016,6.6,58,3.3,healthy
40.2,27,13257,4.4,42,6.2,healthy
40,22,5004,7.1,38,4.9,healthy
38.6,15,5004,4.6,59,4.2,healthy
40,26,13257,6.1,61,4.3,healthy
40.2,19,13257,3.2,57,6.8,healthy
40.5,18,13257,2.8,75,6.6,healthy
38.7,27,13257,2.8,49,5.7,healthy
40.4,22,5375,5.4,49,5.1,healthy
39.7,28,13257,2.8,43,6,healthy
40.3,18,7990,5.2,67,5.8,healthy
40.5,29,13245,6.9,44,4.6,healthy
39.9,28,7694,5.9,69,4.3,healthy
40.5,23,5243,7.2,38,3.3,healthy
39.8,33,10758,2.8,58,6.3,healthy
35.2,37,13251,2.8,82,6.3,healthy
40.5,27,8545,2.8,39,3.4,healthy
39.6,21,13257,3.4,73,7,healthy
39.9,30,13250,6.9,59,6.8,healthy
39.9,24,5510,7.2,43,5.5,healthy
40.4,21,5214,7,37,3.9,healthy
39.9,30,13257,2.9,80,4.1,healthy
39.9,19,13245,7.2,48,5.1,healthy
40.5,35,5004,7.2,44,3.9,unhealthy
40.2,33,5004,5.6,40,5.5,unhealthy
40.6,29,5004,7.2,53,4.2,healthy
40.4,23,12199,7.2,61,6.2,healthy
40.5,19,5004,6.9,47,5.2,healthy
40.4,25,5331,2.8,70,6.4,healthy
35.4,28,11330,2.9,38,3.2,healthy
39.6,33,13256,5.3,73,4.5,healthy
39.7,18,7463,4.4,46,3.7,healthy
39,27,13254,2.8,67,6.4,healthy
40.1,27,5034,2.9,44,4.8,healthy
40.4,31,5004,7.2,38,3.2,unhealthy
40.6,21,11387,7.2,43,4.3,healthy
40.5,15,13218,2.8,67,5,healthy
40.5,13,5004,7,41,5.7,unhealthy
39.9,20,5076,2.8,38,4.3,healthy
38.4,26,13257,2.9,79,6.6,healthy
40.4,21,13193,4.3,65,3.1,healthy
